2026-02-27 07:58:04,297 | INFO | asyncio-portal-1b28023ac30 | request method=GET path=/api/models/loras/catalog query=task=text-to-image&model_ref=runwayml%2Fstable-diffusion-v1-5 status=200 elapsed_ms=3.1
2026-02-27 07:58:04,297 | INFO | asyncio-portal-1b28023b140 | request method=GET path=/api/settings query= status=200 elapsed_ms=0.6
2026-02-27 07:58:04,311 | INFO | AnyIO worker thread | settings updated models_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-59\test_lora_catalog_filters_unkn0\models_video_lora_filter outputs_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-59\test_image2image_task_lifecycl0\outputs_i2i tmp_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-59\test_image2image_task_lifecycl0\tmp_i2i logs_dir=logs log_level=INFO listen_port=8000 rocm_aotriton_experimental=True require_gpu=True allow_cpu_fallback=False preload_default_t2i_on_startup=True t2v_backend=auto t2v_npu_runner= t2v_npu_model_dir=
2026-02-27 07:58:04,311 | INFO | asyncio-portal-1b28023b470 | request method=PUT path=/api/settings query= status=200 elapsed_ms=3.8
2026-02-27 07:58:04,311 | INFO | asyncio-portal-1b28023aed0 | request method=GET path=/api/models/loras/catalog query=task=text-to-video&model_ref=damo-vilab%2Ftext-to-video-ms-1.7b status=200 elapsed_ms=1.0
2026-02-27 07:58:04,311 | INFO | asyncio-portal-1b280239760 | request method=GET path=/api/settings query= status=200 elapsed_ms=0.5
2026-02-27 07:58:04,311 | INFO | AnyIO worker thread | settings updated models_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-59\test_text2video_worker_skips_i0\models_t2v outputs_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-59\test_text2video_worker_skips_i0\outputs_t2v tmp_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-59\test_text2video_worker_skips_i0\tmp_t2v logs_dir=logs log_level=INFO listen_port=8000 rocm_aotriton_experimental=True require_gpu=True allow_cpu_fallback=False preload_default_t2i_on_startup=True t2v_backend=auto t2v_npu_runner= t2v_npu_model_dir=
2026-02-27 07:58:04,311 | INFO | asyncio-portal-1b280250890 | request method=PUT path=/api/settings query= status=200 elapsed_ms=2.8
2026-02-27 07:58:04,311 | INFO | MainThread | task created id=b66de484-e4cf-4f04-b4b9-bee77bbb8749 type=text2video message=Generation queued
2026-02-27 07:58:04,326 | INFO | MainThread | text2video start task_id=b66de484-e4cf-4f04-b4b9-bee77bbb8749 model=damo-vilab/text-to-video-ms-1.7b backend=cuda requested_backend=cuda loras=author/lcm-lora-sdxl lora_scale=1.0 steps=2 frames=8 guidance=9.0 fps=8 seed=None
2026-02-27 07:58:04,326 | INFO | MainThread | task status id=b66de484-e4cf-4f04-b4b9-bee77bbb8749 type=text2video queued->running progress=0.050 message=Loading model
2026-02-27 07:58:04,326 | WARNING | MainThread | text2video lora skipped as incompatible task_id=b66de484-e4cf-4f04-b4b9-bee77bbb8749 model=damo-vilab/text-to-video-ms-1.7b loras=author/lcm-lora-sdxl error='UNet3DConditionModel' object has no attribute 'load_lora_adapter'
2026-02-27 07:58:04,326 | INFO | MainThread | text2video inference start task_id=b66de484-e4cf-4f04-b4b9-bee77bbb8749 model=damo-vilab/text-to-video-ms-1.7b steps=2 frames=8 guidance=9.0 callback_keys=callback_on_step_end
2026-02-27 07:58:04,326 | INFO | MainThread | text2video frame generation done task_id=b66de484-e4cf-4f04-b4b9-bee77bbb8749 elapsed_ms=0.1
2026-02-27 07:58:04,326 | INFO | MainThread | text2video encoding start task_id=b66de484-e4cf-4f04-b4b9-bee77bbb8749 frames=8 fps=8 output=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-59\test_text2video_worker_skips_i0\outputs_t2v\text2video_b66de484-e4cf-4f04-b4b9-bee77bbb8749.mp4
2026-02-27 07:58:04,328 | INFO | MainThread | text2video encoding done task_id=b66de484-e4cf-4f04-b4b9-bee77bbb8749 encoder=fake_codec elapsed_ms=0.7
2026-02-27 07:58:04,328 | INFO | MainThread | task status id=b66de484-e4cf-4f04-b4b9-bee77bbb8749 type=text2video running->completed progress=1.000 message=Done
2026-02-27 07:58:04,328 | INFO | MainThread | text2video done task_id=b66de484-e4cf-4f04-b4b9-bee77bbb8749 backend=cuda output=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-59\test_text2video_worker_skips_i0\outputs_t2v\text2video_b66de484-e4cf-4f04-b4b9-bee77bbb8749.mp4
2026-02-27 07:58:04,347 | INFO | AnyIO worker thread | hf cache clear dry_run=False candidates=2 removed=2 skipped=0 failed=0
2026-02-27 07:58:04,347 | INFO | asyncio-portal-1b280238f80 | request method=POST path=/api/cache/hf/clear query= status=200 elapsed_ms=2.1
